2001-06-12,10914.67,10982.14,10788.58,10948.38,234416000.0
2001-06-13,10942.0,11004.33,10866.52,10871.62,195813600.0
2001-06-14,10868.27,10868.48,10659.47,10690.13,309642112.0
2001-06-15,10680.81,10716.3,10566.55,10623.64,379295392.0
2001-06-18,10622.5,10709.05,10614.72,10645.38,196232192.0
2001-06-19,10654.3,10740.79,10563.66,10596.67,240253904.0
2001-06-20,10593.79,10702.07,10563.86,10647.33,244142096.0
2001-06-21,10646.39,10759.64,10597.14,10715.43,266594496.0
2001-06-22,10716.5,10724.69,10573.99,10604.59,210361792.0
2001-06-25,10607.88,10644.24,10468.12,10504.22,200001904.0
2001-06-26,10497.3,10534.21,10394.72,10472.48,235949296.0
2001-06-27,10470.35,10531.19,10408.0,10434.84,210556496.0
2001-06-28,10438.73,10646.45,10438.66,10566.21,272821312.0
2001-06-29,10565.27,10605.59,10491.6,10502.4,321201600.0
2001-07-02,10504.95,10638.87,10467.38,10593.72,215831008.0
2001-07-03,10588.89,10595.13,10531.52,10571.11,128495904.0
2001-07-05,10566.23,10567.64,10461.14,10479.86,179192096.0
2001-07-06,10476.73,10476.73,10220.14,10252.68,207537200.0
2001-07-09,10253.62,10323.11,10222.24,10299.4,216287600.0
2001-07-10,10300.82,10335.63,10162.71,10175.64,264970496.0
2001-07-11,10174.7,10274.02,10120.89,10241.02,267367696.0
2001-07-12,10269.31,10496.64,10269.31,10478.99,278190912.0
2001-07-13,10478.39,10549.76,10432.6,10539.06,200390800.0
2001-07-16,10537.98,10568.69,10446.6,10472.12,220170208.0
2001-07-17,10468.62,10628.48,10438.66,10606.39,283643200.0
2001-07-18,10594.54,10594.54,10480.88,10569.83,261172800.0
2001-07-19,10574.33,10679.12,10523.92,10610.0,235873792.0
2001-07-20,10606.19,10606.19,10529.25,10576.65,231854896.0
2001-07-23,10576.92,10595.4,10419.71,10424.42,185498496.0
2001-07-24,10423.8,10423.8,10203.69,10241.12,214175008.0
2001-07-25,10241.75,10405.67,10241.19,10405.67,228183808.0
2001-07-26,10403.46,10459.02,10284.09,10455.63,233855200.0
2001-07-27,10451.89,10460.12,10375.29,10416.67,172873504.0
2001-07-30,10418.68,10440.48,10361.45,10401.72,155872992.0
2001-07-31,10403.18,10595.05,10402.97,10522.81,224448304.0
2001-08-01,10527.38,10599.96,10484.2,10510.01,201291296.0
2001-08-02,10513.47,10609.65,10513.47,10551.18,21939760.0
2001-08-03,10550.01,10550.56,10433.07,10512.78,15002400.0
2001-08-06,10504.13,10504.13,10374.95,10401.31,163157792.0
2001-08-07,10399.03,10472.72,10376.05,10458.74,161482400.0
2001-08-08,10456.18,10479.64,10267.97,10293.5,185131104.0
2001-08-09,10291.15,10312.19,10205.56,10298.56,170019008.0
2001-08-10,10296.89,10433.46,10197.32,10416.25,161926096.0
2001-08-13,10411.9,10445.8,10367.06,10415.91,141377904.0
2001-08-14,10416.95,10478.81,10386.92,10412.17,145784800.0
2001-08-15,10407.05,10469.74,10340.76,10345.95,172001792.0
2001-08-16,10342.1,10395.21,10271.57,10392.52,196516000.0
2001-08-17,10385.46,10385.46,10180.93,10240.78,217553696.0
2001-08-20,10239.33,10320.07,10210.48,10320.07,180510096.0
2001-08-21,10320.07,10378.75,10156.02,10174.14,182835200.0
2001-08-22,10170.3,10305.13,10134.5,10276.9,204504000.0
2001-08-23,10276.41,10286.79,10213.52,10229.15,153279008.0
2001-08-24,10232.48,10440.68,10223.76,10423.17,187864400.0
2001-08-27,10422.76,10441.37,10382.35,10382.35,136796000.0
2001-08-28,10382.56,10382.83,10214.34,10222.03,172818592.0
2001-08-29,10224.45,10267.7,10075.61,10090.9,160982592.0
2001-08-30,10077.07,10117.54,9869.14,9919.58,240627200.0
2001-08-31,9918.96,10036.94,9887.2,9949.75,176274896.0
2001-09-04,9946.98,10182.38,9894.88,9997.49,262022208.0
2001-09-05,9998.12,10066.69,9885.88,10033.27,298080704.0
2001-09-06,10028.35,10028.35,9826.09,9840.84,303089312.0
